transaction_id,account_id,transaction_type,amount,currency,transaction_date,transaction_timestamp,merchant_name,merchant_category,description,balance_after,channel,status,ip_address,device_type
TXN00027386,ACC2383848,Refund,410.48,USD,02/07/2022,2022-02-07 00:00:00,Grubhub,Entertainment,Check deposit,12248.06,mobile,failed,,Desktop
TXN00027387,ACC4585866,Transfer,5.0,GBP,2023-08-23,2023-08-23 00:00:00,,RETAIL,ATM,-260.38,,completed,114.149.30.177,ATM
TXN00027388,ACC9998832,Interest,26.23,USD,01-06-2020,2020-06-01 00:00:00,,Retail,Direct deposit,3069.11,ONLINE,failed,,Tablet
TXN00027389,ACC8924847,Transfer,84.91,USD,99/99/9999,2023-10-21 00:00:00,Costco,Other,Overdraft fee,920.01,ONLINE,failed,155.172.227.145,Desktop
TXN00027390,ACC5235360,fee,USD 193.16,usd,2023/03/13,2023-03-13 00:00:00,PayPal,,Peer transfer,32004.59,mobile,completed,163.166.101.29,ATM
TXN00027391,ACC9847709,Withdrawal,119.23,USD,2023-01-26,2023-01-26 00:00:00,Apple Store,Healthcare,Wire transfer,31519.32,ATM,Pending,152.123.53.84,mobile
TXN00027392,ACC7682396,Fee,45.3,USD,06-11-2018,2018-11-06 00:00:00,DoorDash,Retail,Bill payment,41117.65,Mobile,pending,210.9.139.150,ATM
TXN00027393,ACC7971521,Withdrawal,177.93,USD,2020-06-15,,,Other,Subscription,48612.74,Phone,NULL,216.3.63.21,MOBILE
TXN00027394,ACC9393837,Interest,167.26,EUR,19-01-2022,2022-01-19 00:00:00,,Other,Bill payment,44410.53,,pending,136.200.123.181,ATM
TXN00027395,ACC2662704,Deposit,148.66,usd,2020/08/27,2020-08-27 00:00:00,Starbucks,Finance,ATM,29170.34,ATM,Reversed,20.98.173.57,Mobile
TXN00027396,ACC1415536,ATM Withdrawal,USD 18.98,USD,2018/09/06,2018-09-06 00:00:00,,,Monthly maintenance fee,9337.37,N/A,completed,,Desktop
TXN00027397,ACC9193764,Interest,"523,53",EUR,,2024-02-03 00:00:00,,Travel,Peer transfer,47948.32,mobile,Reversed,10.173.130.138,Mobile
TXN00027398,ACC3616627,Interest,179.42,EUR,2022/11/08,2022-11-08 00:00:00,,RETAIL,Subscription,24678.81,Online,completed,,
TXN00027399,,ATM Withdrawal,61.3,usd,12/14/2005,2005-12-14 00:00:00,,Finance,Bill payment,10085.73,Mobile,pending,204.62.222.170,Tablet
TXN00027400,ACC6295471,Purchase,232.58,USD,2021/03/31,2021-03-31 00:00:00,IKEA,Entertainment,Direct deposit,14247.53,online,pending,82.220.150.181,Desktop
TXN00027401,ACC4090733,Transfer,76.52,USD,03-02-2019,2019-02-03 00:00:00,,Retail,Monthly maintenance fee,17391.5,ATM,Reversed,,Mobile
TXN00027402,ACC9925664,Fee,"140,99",USD,07/02/2020,2020-07-02 00:00:00,Target,Utilities,Direct deposit,49394.4,Mobile,NULL,66.253.116.211,MOBILE
TXN00027403,ACC2682538,Deposit,83.45,USD,2023-07-12,2023-07-12 00:00:00,,Food & Beverage,Check deposit,38338.46,N/A,failed,,ATM
TXN00027404,ACC8941384,Deposit,424.71,EUR,2022/09/21,2022-09-21 00:00:00,,,Wire transfer,35761.41,mobile,Completed,30.114.223.234,Tablet
TXN00027405,ACC5728505,ATM Withdrawal,1022.55,USD,2022-07-24,2022-07-24 00:00:00,,Food & Beverage,Monthly maintenance fee,44099.95,Online,Pending,36.116.101.16,Desktop
TXN00027406,ACC7730664,WithDrawal,,GBP,10-05-2023,2023-05-10 00:00:00,,Retail,Overdraft fee,740.62,ATM,COMPLETED,,
TXN00027407,ACC2738359,Refund,USD 4.77,USD,,2018-08-29 00:00:00,Dollar Tree,Entertainment,Check deposit,31305.25,Branch,pending,,
TXN00027408,ACC2154910,Purchase,49.52,USD,10/16/2021,2021-10-16 00:00:00,Delta Airlines,retail,Refund,40590.61,,failed,219.150.51.89,Tablet
TXN00027409,ACC2202293,Purchase,178.3,USD,06-02-2020,2020-02-06 00:00:00,PayPal,Healthcare,POS transaction,19754.77,,Failed,202.85.62.193,MOBILE
TXN00027410,ACC9683618,Purchase,38.22,USD,2019-07-19,2019-07-19 00:00:00,Target,Entertainment,Bill payment,32250.5,N/A,pending,67.180.41.32,mobile
TXN00027411,ACC4121859,Fee,333.71,GBP,05/20/2021,2021-05-20 00:00:00,IKEA,Healthcare,Monthly maintenance fee,21981.24,Online,Completed,31.206.154.46,
TXN00027412,ACC9212948,Deposit,,USD,2023-10-30,2023-10-30 00:00:00,,,Check deposit,15283.43,ONLINE,completed,119.53.4.174,MOBILE
TXN00027413,ACC5859192,Transfer,USD 188.60,GBP,2019-02-15,2019-02-15 00:00:00,,retail,,49293.9,Online,COMPLETED,76.74.231.40,Desktop
TXN00027414,ACC1630560,Deposit,USD 121.62,USD,2022/07/19,2022-07-19 00:00:00,Uber,Other,Peer transfer,25851.76,Online,NULL,,MOBILE
TXN00027415,ACC7735366,fee,467.29,USD,2018-11-16,2018-11-16 00:00:00,Wells Fargo ATM,RETAIL,Check deposit,44269.38,ONLINE,failed,198.20.85.254,Desktop
TXN00027416,ACC8739603,Interest,$7.15,USD,21-07-2020,2020-07-21 00:00:00,,Retail,Peer transfer,"$28,546.70",ATM,Reversed,80.130.73.151,MOBILE
TXN00027417,ACC1672928,Fee,261.35,USD,2003/11/22,2003-11-22 00:00:00,Zara,Finance,Online purchase,46409.42,online,COMPLETED,,Desktop
TXN00027418,ACC6749023,Purchase,211.21,usd,04/06/2018,2018-04-06 00:00:00,Lyft,Food & Beverage,Online purchase,7464.77,Branch,Reversed,145.118.229.166,MOBILE
TXN00027419,ACC8583634,Refund,209.69,USD,06/09/2020,2020-06-09 00:00:00,,Food & Beverage,Online purchase,46852.48,Phone,pending,,mobile
TXN00027420,ACC7635885,Refund,106.88,EUR,09-03-2020,2020-03-09 00:00:00,Best Buy,Finance,Refund,6057.77,N/A,completed,,ATM
TXN00027421,ACC7610217,ATM Withdrawal,3.16,GBP,02/18/2018,2018-02-18 00:00:00,,Entertainment,ATM,38817.7,,Reversed,82.195.96.131,MOBILE
TXN00027422,ACC2254348,Transfer,233.75,USD,05/09/2020,2020-05-09 00:00:00,,Retail,Direct deposit,2232.22,Phone,pending,169.221.204.224,Mobile
TXN00027423,ACC5547442,Fee,353.77,usd,2024/03/04,2024-03-04 00:00:00,Wells Fargo ATM,Other,Direct deposit,35507.71,online,pending,50.164.12.182,ATM
TXN00027424,ACC3521604,Purchase,$17.82,GBP,01/26/2024,2024-01-26 00:00:00,Square,,Monthly maintenance fee,46563.02,Phone,NULL,186.139.244.104,mobile
TXN00027425,ACC9880263,Fee,116.54,USD,2020-06-23,2020-06-23 00:00:00,Apple Store,Finance,Interest credit,25033.26,ONLINE,NULL,62.46.176.197,ATM
TXN00027426,ACC5430443,Refund,35.49,USD,2019/02/01,2019-02-01 00:00:00,,RETAIL,Check deposit,823.83,,COMPLETED,68.30.40.70,MOBILE
TXN00027427,ACC4216943,Refund,188.8,USD,2018/12/23,2018-12-23 00:00:00,,Other,Overdraft fee,22355.2,Mobile,completed,,
TXN00027428,ACC8996539,Refund,307.99,USD,,2022-04-06 00:00:00,,retail,ATM,36972.97,ATM,NULL,,Desktop
TXN00027429,ACC5939257,Fees,219.75,USD,2020/07/11,2020-07-11 00:00:00,Grubhub,Food & Beverage,,-321.35,ATM,pending,172.15.216.213,
TXN00027430,ACC9504844,Purchase,76.56,USD,25-09-2022,2022-09-25 00:00:00,Stripe,,ATM,9647.99,ATM,completed,,Tablet
TXN00027431,ACC8727429,ATM Withdrawal,,USD,2022-03-20,2022-03-20 00:00:00,,Other,Refund,80.68,mobile,NULL,,mobile
TXN00027432,ACC3119033,Refund,316.24,usd,12-12-2021,2021-12-12 00:00:00,,Healthcare,Monthly maintenance fee,12071.97,Branch,COMPLETED,130.29.194.190,
TXN00027433,ACC5672568,Withdrawal,78.29,usd,09/22/2023,2023-09-22 00:00:00,,Travel,Online purchase,26612.9,Phone,NULL,,
TXN00027434,ACC1271407,Interest,4.48,USD,05-04-2021,2021-04-05 00:00:00,,,Direct deposit,38479.9,Branch,Pending,208.23.140.150,MOBILE
TXN00027435,ACC1686877,Withdrawal,169.46,EUR,18-05-2022,2022-05-18 00:00:00,,RETAIL,Peer transfer,19660.51,N/A,Pending,,Mobile
TXN00027436,ACC7711106,Purhcase,56.65,usd,28-05-2022,2022-05-28 00:00:00,Venmo,Travel,Peer transfer,4476.25,,Failed,115.197.138.170,mobile
TXN00027437,ACC4871424,Deposit,368.03,EUR,2024/06/25,2024-06-25 00:00:00,,Travel,Peer transfer,17442.41,N/A,pending,105.245.26.15,ATM
TXN00027438,ACC1792903,Interest,30.92,usd,2023/08/23,2023-08-23 00:00:00,Best Buy,Entertainment,Interest credit,23032.82,N/A,Reversed,8.202.150.222,Desktop
TXN00027439,ACC5430443,Refund,114.12,usd,03/02/2018,2018-03-02 00:00:00,Delta Airlines,Other,Check deposit,31899.15,N/A,Failed,130.213.135.74,MOBILE
TXN00027440,ACC8929849,ATM Withdrawal,58.37,USD,2020-11-27,2020-11-27 00:00:00,Trader Joe's,Other,ATM,797.66,N/A,failed,,MOBILE
TXN00027441,ACC6583254,deposite,233.98,EUR,2020/12/26,2020-12-26 00:00:00,,Food & Beverage,ATM,24670.39,Mobile,pending,106.244.57.186,Mobile
TXN00027442,ACC9744990,Deposit,159.05,USD,16-03-2024,2024-03-16 00:00:00,,Food & Beverage,Refund,17465.63,N/A,NULL,140.234.62.254,Desktop
TXN00027443,ACC5708892,Interest,313.07,usd,10/10/2021,2021-10-10 00:00:00,Best Buy,Travel,POS transaction,5953.18,Mobile,Failed,28.53.183.145,Tablet
TXN00027444,ACC1478069,Interest,$122.72,GBP,13-11-2019,2019-11-13 00:00:00,,Other,,USD 16579.68,ONLINE,completed,34.103.46.166,mobile
TXN00027445,ACC3351971,Refund,0.96,USD,2024/04/14,2024-04-14 00:00:00,,Other,Check deposit,7781.73,Branch,completed,,mobile
TXN00027446,ACC9661099,Deposit,48.46,usd,26-10-2018,2018-10-26 00:00:00,,Retail,Overdraft fee,42111.28,mobile,completed,120.109.167.99,mobile
TXN00027447,ACC8780217,Fee,"$1,415.73",USD,12/16/2021,2021-12-16 00:00:00,Netflix,Entertainment,Wire transfer,31208.21,Mobile,NULL,139.162.171.118,Mobile
TXN00027448,,Refund,103.95,USD,2024/03/18,2024-03-18 00:00:00,,Travel,,213.14,Online,Reversed,208.4.70.112,Mobile
TXN00027449,ACC2552418,Transfer,$193.64,USD,17-05-2022,,,,ATM,35302.44,Branch,pending,46.137.206.231,mobile
TXN00027450,ACC8746705,Transfer,470.63,USD,02/23/2020,,,Travel,Subscription,"$48,249.24",Branch,completed,22.214.64.9,ATM
TXN00027451,ACC8711524,Purchase,4.15,EUR,05-04-2024,2024-04-05 00:00:00,7-Eleven,Retail,Online purchase,15095.62,,Reversed,,
TXN00027452,ACC4402706,ATM Withdrawal,215.53,EUR,2020-05-24,2020-05-24 00:00:00,,Retail,,44457.31,N/A,Failed,165.117.33.174,MOBILE
TXN00027453,ACC6387922,ATM Withdrawal,68.04,usd,2022/05/26,2022-05-26 00:00:00,,Food & Beverage,Bill payment,30318.43,Online,Pending,,mobile
TXN00027454,ACC9858887,Interest,65.49,USD,2018/02/13,2018-02-13 00:00:00,,Food & Beverage,Overdraft fee,40416.82,Branch,Pending,51.89.221.171,Desktop
TXN00027455,ACC4608837,Deposit,50.94,usd,2019/01/01,2019-01-01 00:00:00,,Entertainment,Monthly maintenance fee,34221.53,Phone,completed,,MOBILE
TXN00027456,ACC7348275,ATM Withdrawal,346.02,USD,03/03/2023,2023-03-03 00:00:00,,Healthcare,Overdraft fee,11920.68,ONLINE,Failed,142.29.196.226,Tablet
TXN00027457,ACC5877405,Withdrawal,9335.0,GBP,2021-12-03,2021-12-03 00:00:00,,Travel,Direct deposit,32933.75,online,COMPLETED,1.160.202.240,
TXN00027458,ACC2307422,Refund,13.89,GBP,2022/05/27,2022-05-27 00:00:00,Apple Store,Healthcare,Overdraft fee,,N/A,failed,138.56.67.179,mobile
TXN00027459,ACC6391713,Interest,290991.99,usd,19-06-2018,2018-06-19 00:00:00,,Finance,Subscription,10336.41,mobile,failed,70.155.219.199,ATM
TXN00027460,ACC2866791,Purchase,32.18,USD,08-05-2019,2019-05-08 00:00:00,Bank of America ATM,Other,Overdraft fee,43372.47,Branch,Reversed,24.17.118.29,Mobile
TXN00027461,ACC9872967,Purchse,458.38,USD,17-04-2023,2023-04-17 00:00:00,Nike,Retail,Subscription,76.24,,Pending,139.178.72.249,mobile
TXN00027462,ACC9347556,Transfer,$111.53,EUR,09/05/2018,2018-09-05 00:00:00,Whole Foods,RETAIL,Interest credit,42727.58,Phone,NULL,198.222.9.67,MOBILE
TXN00027463,ACC6344290,Purchase,495.51,usd,2018-05-17,2018-05-17 00:00:00,McDonald's,Travel,Bill payment,26801.59,mobile,Reversed,156.240.124.200,Tablet
TXN00027464,ACC4199163,Withdrawal,340.18,EUR,02-08-2022,2022-08-02 00:00:00,Chase ATM,Travel,Direct deposit,USD 32846.16,online,COMPLETED,205.79.43.24,Mobile
TXN00027465,ACC4197232,Transfer,363.89,GBP,2020/07/12,2020-07-12 00:00:00,Zara,Retail,Interest credit,18012.17,ONLINE,pending,115.41.114.113,mobile
TXN00027466,ACC2397762,Transfer,67.61,GBP,2023/01/22,2023-01-22 00:00:00,Grubhub,Healthcare,Direct deposit,20541.37,Mobile,Failed,182.37.99.231,Desktop
TXN00027467,ACC4649610,Transfer,63.3,USD,2020-08-14,2020-08-14 00:00:00,,Other,POS transaction,19499.44,Online,failed,,Tablet
TXN00027468,ACC6825889,Fee,$164.23,USD,06-11-2021,2021-11-06 00:00:00,Home Depot,Food & Beverage,Monthly maintenance fee,33430.16,mobile,Reversed,123.208.134.36,Desktop
TXN00027469,ACC1445266,Purchase,108.23,usd,03-11-2022,2022-11-03 00:00:00,Nike,Entertainment,Direct deposit,43272.65,ATM,COMPLETED,,Tablet
TXN00027470,ACC2552607,Withdrawal,"142,29",usd,14-03-2022,2022-03-14 00:00:00,,Retail,,11610.69,,completed,73.122.210.51,ATM
TXN00027471,ACC1330537,Interest,10.93,EUR,28-09-2023,2023-09-28 00:00:00,Whole Foods,Finance,Check deposit,10287.4,Online,completed,66.76.43.2,MOBILE
TXN00027472,ACC2488289,Refund,712.2,USD,,2019-05-09 00:00:00,7-Eleven,Retail,,31852.8,ONLINE,completed,222.243.246.224,Desktop
TXN00027473,ACC2442078,dposit,11.99,USD,05-11-2018,2018-11-05 00:00:00,,Retail,Wire transfer,30109.65,Phone,pending,215.57.229.96,Mobile
TXN00027474,ACC3010320,Transfer,39.41,GBP,2021-11-24,2021-11-24 00:00:00,,Food & Beverage,Bill payment,26030.56,Online,completed,183.153.199.89,Desktop
TXN00027475,ACC5042784,ATM Withdrawal,226.77,USD,99/99/9999,2023-06-19 00:00:00,Best Buy,,Wire transfer,42938.06,mobile,Completed,14.26.154.15,MOBILE
TXN00027476,ACC9015058,Refund,33.8,USD,2021/01/07,2021-01-07 00:00:00,,Travel,,,Branch,Pending,146.39.50.48,mobile
TXN00027477,ACC7048086,Purhcase,22.6,USD,09-01-2020,2020-01-09 00:00:00,Lyft,Healthcare,Interest credit,27124.37,Phone,completed,163.6.124.239,ATM
TXN00027478,ACC1855518,Interest,33.36,USD,99/99/9999,2023-03-20 00:00:00,,Utilities,Check deposit,15594.8,Phone,pending,,mobile
TXN00027479,ACC9218777,Fee,12.78,USD,2020/04/28,2020-04-28 00:00:00,H&M,Healthcare,Online purchase,1810.28,Branch,pending,174.32.114.210,mobile
TXN00027480,ACC5656955,fee,57.89,usd,21-11-2021,2021-11-21 00:00:00,Stripe,Travel,Monthly maintenance fee,13368.05,Mobile,COMPLETED,175.7.174.90,mobile
TXN00027481,,Deposit,63.25,USD,10/24/2023,2023-10-24 00:00:00,,retail,Monthly maintenance fee,13529.67,mobile,pending,194.52.12.159,Tablet
TXN00027482,ACC8396218,Transfer,$138.08,usd,2021-03-19,2021-03-19 00:00:00,,Retail,ATM,47852.08,N/A,NULL,2.120.101.114,Desktop
TXN00027483,ACC3402785,ATM Withdrawal,115.51,usd,10/20/2018,2018-10-20 00:00:00,,Other,ATM,$564.42,Mobile,completed,141.111.189.51,MOBILE
TXN00027484,ACC3994867,Deposit,128.38,GBP,NULL,2020-09-28 00:00:00,PayPal,retail,,14515.31,ATM,Pending,171.122.91.241,Mobile
TXN00027485,ACC7363374,Refund,191.44,USD,2023-03-17,,,Retail,ATM,34933.48,Online,COMPLETED,12.12.181.97,Tablet
TXN00027486,ACC6506369,Purchase,52.52,USD,2021-01-17,2021-01-17 00:00:00,Wells Fargo ATM,retail,Wire transfer,49580.57,mobile,pending,12.234.140.35,
TXN00027487,ACC1723661,Transfer,28.94,USD,20-02-2018,2018-02-20 00:00:00,,Travel,Refund,22497.7,ATM,Reversed,100.160.86.68,Desktop
TXN00027488,ACC5608892,Fee,422.19,USD,03/11/2023,2023-03-11 00:00:00,DoorDash,Entertainment,Online purchase,9847.18,Branch,failed,147.186.96.200,Mobile
TXN00027489,ACC9208766,Trasfer,200.99,GBP,99/99/9999,2019-03-12 00:00:00,,Finance,Wire transfer,,ONLINE,Failed,7.124.138.247,Desktop
TXN00027490,ACC8236417,Purchase,12.52,USD,2023-01-13,2023-01-13 00:00:00,Whole Foods,Other,Subscription,42073.31,ONLINE,failed,14.68.189.16,mobile
TXN00027491,ACC1166285,Interest,649.1,EUR,2023-07-03,2023-07-03 00:00:00,,Finance,Peer transfer,"$47,940.08",mobile,COMPLETED,78.239.221.184,
TXN00027492,ACC1281432,Refund,236.23,GBP,2023-11-12,2023-11-12 00:00:00,McDonald's,Other,Overdraft fee,18220.48,Mobile,failed,31.152.28.43,ATM
TXN00027493,ACC1902044,Fee,32.91,USD,18-09-2022,2022-09-18 00:00:00,Home Depot,Entertainment,,32709.35,N/A,Pending,5.8.112.17,Tablet
TXN00027494,ACC4372140,Withdrawal,695.62,EUR,15-07-2022,2022-07-15 00:00:00,,Entertainment,Online purchase,12488.31,N/A,pending,69.133.140.190,
TXN00027495,ACC4312204,Transfer,90.95,USD,18-01-2018,2018-01-18 00:00:00,Zara,Other,ATM,36811.67,Mobile,Pending,,Desktop
TXN00027496,ACC9784052,Deposit,833.51,USD,2022/09/13,2022-09-13 00:00:00,,Healthcare,Monthly maintenance fee,6358.67,Branch,NULL,202.244.250.46,ATM
TXN00027497,ACC9407663,Interest,21.8,USD,2020-11-30,2020-11-30 00:00:00,,Entertainment,Refund,13909.11,,NULL,,ATM
TXN00027498,ACC8612455,Transfer,34.86,USD,2023-03-26,2023-03-26 00:00:00,Shell Gas,Healthcare,Overdraft fee,23161.51,Mobile,Failed,17.167.179.49,Mobile
TXN00027499,ACC7335159,Fee,214.25,usd,2021/05/03,2021-05-03 00:00:00,Best Buy,Finance,Overdraft fee,35680.97,ATM,Completed,125.215.2.38,ATM
TXN00027500,ACC7790735,ATM Withdrawal,4.48,usd,2020-11-28,2020-11-28 00:00:00,,Retail,Refund,USD 40621.35,Mobile,failed,,
TXN00027501,ACC2967863,Refund,3.77,usd,99/99/9999,2018-10-06 00:00:00,,Healthcare,,18632.99,Online,Pending,62.151.29.50,
TXN00027502,ACC9904177,Interest,442422.61,EUR,2019-06-08,2019-06-08 00:00:00,,Entertainment,Monthly maintenance fee,11091.14,N/A,Failed,54.242.95.202,Tablet
TXN00027503,ACC9182432,Withdrawal,36.73,USD,22-05-2023,2023-05-22 00:00:00,,Entertainment,,40003.97,N/A,completed,50.202.145.133,MOBILE
TXN00027504,ACC1738358,ATM Withdrawal,502.14,USD,01-05-2023,2023-05-01 00:00:00,,,,33491.55,,pending,70.102.42.190,mobile
TXN00027505,ACC9198475,Purchase,$110.99,EUR,2023-05-28,2023-05-28 00:00:00,Bank of America ATM,RETAIL,Peer transfer,36288.45,,Completed,114.151.104.36,Tablet
TXN00027506,ACC6108766,Withdrawal,413.74,usd,2019-01-10,2019-01-10 00:00:00,CVS Pharmacy,RETAIL,ATM,41450.29,,pending,13.57.255.127,Mobile
TXN00027507,ACC7803971,Fee,10818.0,USD,10/05/2019,2019-10-05 00:00:00,Grubhub,Food & Beverage,Wire transfer,41804.81,Mobile,pending,71.43.200.146,ATM
TXN00027508,ACC1773221,Refund,151.1,usd,2024-04-16,2024-04-16 00:00:00,,,Peer transfer,11630.16,ONLINE,Completed,,Desktop
TXN00027509,ACC4311720,Fee,76.11,EUR,2018-06-01,2018-06-01 00:00:00,Starbucks,Healthcare,ATM,43290.38,Phone,Completed,124.103.215.245,ATM
TXN00027510,ACC9586681,Purchse,214.63,USD,NULL,2020-03-23 00:00:00,Walmart,Entertainment,Refund,11060.03,ATM,Pending,178.248.115.52,ATM
TXN00027511,ACC5607266,ATM Withdrawal,76.6,USD,2021/11/09,2021-11-09 00:00:00,,Travel,Direct deposit,401.32,N/A,Failed,38.237.219.249,MOBILE
TXN00027512,ACC1367741,Interest,50.51,GBP,12/08/2021,2021-12-08 00:00:00,Grubhub,retail,Wire transfer,29830.06,mobile,Completed,64.49.156.36,Mobile
TXN00027513,ACC5624571,Interest,16.9,USD,99/99/9999,2018-02-05 00:00:00,Delta Airlines,Entertainment,POS transaction,946.57,mobile,NULL,,Mobile
TXN00027514,ACC4327921,Deposit,11.88,USD,2020/07/12,2020-07-12 00:00:00,,retail,Online purchase,727.66,online,pending,51.22.97.113,MOBILE
TXN00027515,ACC3616627,Transfr,,USD,2022/12/22,2022-12-22 00:00:00,,RETAIL,Check deposit,32832.79,ATM,pending,76.138.5.86,Desktop
TXN00027516,ACC7930739,Fee,266.72,USD,2019-07-01,2019-07-01 00:00:00,Shell Gas,Entertainment,Subscription,USD 12336.64,ONLINE,Pending,117.222.46.125,Mobile
TXN00027517,ACC5495000,Purchase,46.04,EUR,07-03-2021,2021-03-07 00:00:00,Dollar Tree,Finance,Direct deposit,42575.22,ONLINE,pending,141.179.74.100,MOBILE
TXN00027518,ACC9570166,Transfer,71.11,USD,2020/06/20,2020-06-20 00:00:00,Starbucks,Travel,POS transaction,"$21,297.25",,Reversed,41.47.52.79,ATM
TXN00027519,ACC2414443,ATM Withdrawal,,GBP,11/02/2020,2020-11-02 00:00:00,,Retail,ATM,3139895.0,Mobile,completed,52.148.134.8,ATM
TXN00027520,ACC3869873,Transfer,203.86,EUR,06/27/2020,2020-06-27 00:00:00,,Food & Beverage,Refund,37013.73,Phone,COMPLETED,82.54.217.254,
TXN00027521,ACC2069590,Withdrawal,504.45,USD,23-09-2023,2023-09-23 00:00:00,Grubhub,Other,Online purchase,39214.77,ATM,Failed,91.126.119.3,mobile
TXN00027522,ACC9171325,Withdrawal,484.33,USD,09-05-2023,2023-05-09 00:00:00,,Entertainment,ATM,33133.4,Mobile,COMPLETED,23.104.1.133,
TXN00027523,ACC9813870,ATM Withdrawal,13.1,USD,2023/04/28,2023-04-28 00:00:00,,Food & Beverage,ATM,2970.75,mobile,Failed,210.138.172.43,MOBILE
TXN00027524,ACC2659935,Interest,620.26,USD,07-03-2022,2022-03-07 00:00:00,,Finance,,10401.41,Online,completed,,Desktop
TXN00027525,ACC8954564,Purchase,10.51,USD,02-08-2021,2021-08-02 00:00:00,Home Depot,RETAIL,Monthly maintenance fee,2729.78,,Reversed,150.108.55.89,Tablet
TXN00027526,ACC9877252,ATM Withdrawal,519.71,usd,2021/08/22,2021-08-22 00:00:00,,RETAIL,,335.38,,completed,,Tablet
TXN00027527,ACC7041906,DEPOSIT,158.25,EUR,2020-02-07,,,Retail,Bill payment,35425.28,Branch,completed,118.118.244.45,ATM
TXN00027528,ACC3452012,Deposit,152.37,USD,23-03-2020,2020-03-23 00:00:00,,Other,,28390.0,,pending,192.189.183.163,mobile
TXN00027529,ACC4149321,Fee,249.84,USD,2021/06/29,2021-06-29 00:00:00,Home Depot,Retail,Refund,44317.52,ATM,failed,,Desktop
TXN00027530,ACC7619922,ATM Withdrawal,422.74,usd,2018-04-25,2018-04-25 00:00:00,,Travel,Refund,18425.56,ONLINE,Failed,,Tablet
TXN00027531,ACC5535435,Transfer,USD 191.95,USD,12/28/2021,2021-12-28 00:00:00,,retail,Peer transfer,15731.59,Mobile,NULL,90.99.30.36,mobile
TXN00027532,ACC9347247,Deposit,110.82,USD,2019-02-25,2019-02-25 00:00:00,CVS Pharmacy,RETAIL,Check deposit,6516.37,ATM,Pending,22.34.202.128,Mobile
TXN00027533,ACC2781924,Fee,23.73,usd,2018/05/05,2018-05-05 00:00:00,McDonald's,Retail,Online purchase,15260.43,Mobile,Pending,45.172.113.37,MOBILE
TXN00027534,ACC9996769,Fee,311.38,USD,2018-12-24,2018-12-24 00:00:00,Amazon,retail,Direct deposit,2641.19,mobile,COMPLETED,222.243.153.57,Desktop
TXN00027535,ACC8081069,Withdrawal,27.46,usd,2020-12-08,2020-12-08 00:00:00,Zara,Finance,Bill payment,41978.36,Branch,Completed,,
TXN00027536,ACC6404289,Withdrawal,259.19,USD,22-03-2023,,,Utilities,Refund,22252.75,ONLINE,completed,140.190.228.44,MOBILE
TXN00027537,ACC6361348,Withdrawal,150.12,USD,07-01-2018,2018-01-07 00:00:00,,retail,Subscription,"$17,736.51",Mobile,pending,,ATM
TXN00027538,,Interest,97.5,USD,03/19/2020,2020-03-19 00:00:00,,Entertainment,Overdraft fee,46231.83,online,pending,82.176.204.118,Mobile
TXN00027539,ACC9982663,Refund,189.86,USD,2019/07/18,2019-07-18 00:00:00,Home Depot,Travel,Refund,41514.92,online,COMPLETED,158.226.60.80,mobile
TXN00027540,ACC7898397,Transfer,$295.99,USD,31-10-2023,2023-10-31 00:00:00,,Retail,Wire transfer,11611.82,online,completed,17.119.31.117,Mobile
TXN00027541,ACC7161120,Refund,566.52,usd,99/99/9999,2021-09-28 00:00:00,,Utilities,Monthly maintenance fee,35726.04,Mobile,Completed,135.45.222.37,mobile
TXN00027542,ACC2991380,Fee,USD 61.49,USD,2018-03-08,2018-03-08 00:00:00,Stripe,Food & Beverage,Overdraft fee,6467.05,,NULL,,ATM
TXN00027543,ACC6092718,Purchse,587.98,USD,21-09-2023,2023-09-21 00:00:00,Stripe,Other,POS transaction,22997.9,,Pending,38.253.174.155,ATM
TXN00027544,ACC3134541,ATM Withdrawal,648.57,USD,2019/04/22,2019-04-22 00:00:00,,,POS transaction,44764.5,ONLINE,failed,136.178.61.79,
TXN00027545,ACC1648817,Purchase,336.0,EUR,2019/06/02,2019-06-02 00:00:00,Netflix,Travel,Online purchase,30863.88,Online,Pending,44.120.25.37,
TXN00027546,ACC4507348,ATM Withdrawal,426.46,USD,26-01-2020,2020-01-26 00:00:00,,Finance,Direct deposit,6754.85,,completed,205.99.77.215,Tablet
